a,b,c,d,e,f,g,h,x,y,calls
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075437443,  -0.003927132321396,   26.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075459459,  -0.003927304854870,  108.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.076836336,  -0.003931924223503,  693.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.077526922,  -0.003929730521411,  103.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078234432,  -0.003924415453508,   82.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075068213,  -0.003923770539204,   79.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078446568,  -0.003922223256794,  137.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075595001,  -0.003928298044053,  102.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.077977604,  -0.003926701077509,   50.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078180259,  -0.003924931207971,  154.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.076270818,  -0.003931488687900,  121.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075356079,  -0.003926467501207,  140.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.076005276,  -0.003930583710300,  131.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.076053196,  -0.003930780300622,  181.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.077929543,  -0.003927083815247,  193.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078201767,  -0.003924728590683,   97.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.077130921,  -0.003931352887694,   95.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075849478,  -0.003929843000237,   42.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.076278015,  -0.003931506962409,  152.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078450856,  -0.003922176109538,   11.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078395721,  -0.003922773723272,  115.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075572145,  -0.003928138878860,   89.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078208379,  -0.003924665732894,  166.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078028899,  -0.003926276925138,   96.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075798076,  -0.003929564486292,  120.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075181059,  -0.003924891953153,  174.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075303942,  -0.003926018944205,  109.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.077497744,  -0.003929883353853,  110.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078094767,  -0.003925708568839,   66.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075464080,  -0.003927340667213,  139.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.077298352,  -0.003930786131219,   13.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075192841,  -0.003925004256269,  106.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075948409,  -0.003930331361828,  112.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.076534202,  -0.003931943229061,  103.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.077883926,  -0.003927433941222,  134.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.077102833,  -0.003931430813840,    2.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075133371,  -0.003924428161216,  102.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078351668,  -0.003923237898975,   55.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075535011,  -0.003927873093358,  135.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075435742,  -0.003927118861525,   95.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078452425,  -0.003922158837119,   59.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075029024,  -0.003923361694727,  137.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.077835897,  -0.003927788734355,   88.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.076868112,  -0.003931888798231,    3.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.077893148,  -0.003927364195642,  176.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078195362,  -0.003924789227226,   80.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078451230,  -0.003922171997726,  125.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075369790,  -0.003926582532708,   94.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075857931,  -0.003929887179346,  128.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.077118229,  -0.003931388712072,  108.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075082653,  -0.003923918662482,   90.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.076180896,  -0.003931232576136,  115.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078324484,  -0.003923518415631,  109.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078386459,  -0.003922872295086,  169.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.076939897,  -0.003931785414575,   93.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078442603,  -0.003922266743647,  107.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078312347,  -0.003923642204720,  127.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075943030,  -0.003930306424637,  106.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.077977268,  -0.003926703799934,  160.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075374674,  -0.003926623216806,    8.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075884720,  -0.003930024163022,   77.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.074910112,  -0.003922059773882,   94.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075707942,  -0.003929035128707,   85.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.076650813,  -0.003932004146294,  133.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078154652,  -0.003925168744918,  100.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075973720,  -0.003930446238287,  125.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075171123,  -0.003924796537086,  105.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.077906078,  -0.003927265519625,   85.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075081998,  -0.003923911969097,   68.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.077994241,  -0.003926565283331,    1.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.076434721,  -0.003931823258271,   92.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.077295484,  -0.003930797312603,  200.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.076193540,  -0.003931271698346,  143.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.076052159,  -0.003930776201719,   23.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078331599,  -0.003923445426621,  191.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078036053,  -0.003926216483836,   17.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078390688,  -0.003922827351540,  109.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075218781,  -0.003925248343767,   78.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075909005,  -0.003930144367048,   83.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.077630559,  -0.003929145022709,  125.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.074949467,  -0.003922500881724,  127.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078424242,  -0.003922466889849,  115.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.075740503,  -0.003929232386741,  106.0
 50.00,  0.10,  0.50,  0.90,  0.10,  0.50,  0.90,  0.10,.078382512,  -0.003922914139132,  148.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075056435,  -0.003923648716727,  242.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077680678,  -0.003928838016777,  195.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078407100,  -0.003922651895406,  103.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077995729,  -0.003926553049595,  107.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078235561,  -0.003924404518528,   90.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075500587,  -0.003927618753567,  111.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078230526,  -0.003924453248569,   47.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077191398,  -0.003931168361779,   30.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075606380,  -0.003928376024832,  109.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078041011,  -0.003926174408017,  142.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078092896,  -0.003925725081399,  159.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078147107,  -0.003925237966550,  173.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.074960744,  -0.003922625413234,  124.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075793711,  -0.003929540054755,  115.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075116156,  -0.003924257101639,  149.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075874044,  -0.003929970122242,  136.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077441916,  -0.003930161035906,  119.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075214904,  -0.003925212139480,   10.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078409652,  -0.003922624468286,  105.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078286109,  -0.003923906739719,  155.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077953418,  -0.003926895464188,  113.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077647696,  -0.003929041801565,  133.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077530798,  -0.003929709822987,  138.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078465984,  -0.003922008898287,  156.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078050162,  -0.003926096362982,  191.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077930388,  -0.003927077206375,  252.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077919373,  -0.003927162984636,  207.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077613573,  -0.003929245548078,   86.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075338513,  -0.003926318340600,   91.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077932943,  -0.003927057208933,  147.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078381244,  -0.003922927566013,  100.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078394066,  -0.003922791367715,   96.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077430241,  -0.003930216658085,   96.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078365406,  -0.003923094408402,  103.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077159470,  -0.003931268628645,   92.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078359737,  -0.003923153763071,   77.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075652177,  -0.003928681456600,   74.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.076360454,  -0.003931692795659,  220.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075407870,  -0.003926895639543,  108.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078355206,  -0.003923201047211,  220.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078004566,  -0.003926480143705,  185.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.076065514,  -0.003930828462168,  127.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078081316,  -0.003925826794110,   60.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075236871,  -0.003925415968531,   62.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.076018704,  -0.003930640277528,   64.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075050009,  -0.003923581870400,  183.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075458641,  -0.003927298498471,  151.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077252531,  -0.003930958623054,  191.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075326159,  -0.003926212238817,  160.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075069711,  -0.003923785963795,   84.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078430422,  -0.003922399750664,  156.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077995760,  -0.003926552792684,   92.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077955120,  -0.003926881902459,  112.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.076157613,  -0.003931157867359,  174.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.074945365,  -0.003922455380466,  152.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078301761,  -0.003923749437906,  112.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075529578,  -0.003927833458571,  117.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.076060855,  -0.003930810357617,   22.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075907618,  -0.003930137601824,  219.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077689819,  -0.003928780346093,   84.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078176514,  -0.003924966194629,  147.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.076698792,  -0.003932004273864,  124.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075949325,  -0.003930335591595,  119.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078453321,  -0.003922148955692,  158.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075642823,  -0.003928620172330,  105.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078202818,  -0.003924718621882,   99.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075517145,  -0.003927742051915,  105.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078079830,  -0.003925839790507,  117.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078389229,  -0.003922842866320,   82.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077645135,  -0.003929057341558,  107.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075145890,  -0.003924551343715,   98.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075016722,  -0.003923231284982,  139.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.074977797,  -0.003922812143969,  188.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075102580,  -0.003924120841832,  115.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078160364,  -0.003925116106682,  149.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075511705,  -0.003927701736115,    2.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075995782,  -0.003930543020670,  200.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078082111,  -0.003925819840483,  224.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075335287,  -0.003926290730626,  159.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075340103,  -0.003926331923006,   67.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075246418,  -0.003925503585470,  191.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078405191,  -0.003922672392121,   97.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075320197,  -0.003926160677409,  183.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075456140,  -0.003927279045691,  134.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078323189,  -0.003923531663074,  121.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077100628,  -0.003931436723243,  199.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077898705,  -0.003927321912111,   87.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075774732,  -0.003929432397253,   93.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075623001,  -0.003928488441266,   60.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075400046,  -0.003926832077829,   96.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078398536,  -0.003922743660707,  157.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075418704,  -0.003926983006427,   88.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078094520,  -0.003925710753087,   73.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077744335,  -0.003928425688426,  139.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.074967302,  -0.003922697453370,  197.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.075346528,  -0.003926386647168,  213.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.077855448,  -0.003927646027466,  212.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.076157047,  -0.003931156009503,  110.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078398650,  -0.003922742435624,  115.0
 50.00,  0.10,  0.50,  0.90,  0.50,  0.90,  0.10,  0.50,.078353863,  -0.003923215046252,  201.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.077608261,  -0.003929276612756,   70.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.074984095,  -0.003922880629107,   93.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.078358491,  -0.003923166776370,   99.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.075061207,  -0.003923698184005,   38.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.076664027,  -0.003932005630827,   71.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.078461233,  -0.003922061563033,   89.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.076978823,  -0.003931715827018,   27.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.077583652,  -0.003929418272503,   69.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.075081009,  -0.003923901865010,   63.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.075153502,  -0.003924625752920,   10.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.074905216,  -0.003922004195290,   72.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.074907933,  -0.003922035056124,   85.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.078349862,  -0.003923256665879,   70.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.076102710,  -0.003930968014214,   74.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.078446521,  -0.003922223765660,   91.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.075665329,  -0.003928766676807,  154.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.076756796,  -0.003931985044674,   84.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.075145069,  -0.003924543295211,   85.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.075029707,  -0.003923368901371,   81.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.078112037,  -0.003925555147707,   83.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.075207529,  -0.003925142998495,   67.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.078315292,  -0.003923612255618,   91.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.078373729,  -0.003923006921166,   27.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.075018214,  -0.003923247149252,  125.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.078346058,  -0.003923296152968,   71.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.078338879,  -0.003923370433123,   95.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.075272233,  -0.003925737516539,  580.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.075519587,  -0.003927760081109,   99.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.076179610,  -0.003931228540859,   88.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.075402962,  -0.003926855811727,   95.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.075037581,  -0.003923451817284,   71.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.075851175,  -0.003929851909536,   86.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.078320665,  -0.003923557464804,  100.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.078034810,  -0.003926227003643,   88.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.076832153,  -0.003931928413288,  113.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.076791883,  -0.003931963123820,   93.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.076285081,  -0.003931524582431,   85.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.077921618,  -0.003927145565360,   97.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.077289822,  -0.003930819235431,  100.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.078194767,  -0.003924794845594,   85.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.075437893,  -0.003927135877890,   66.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.075886224,  -0.003930031719810,   73.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.078018742,  -0.003926362196348,   69.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.074929232,  -0.003922275340435,  126.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.075563154,  -0.003928075340284,   96.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.078372321,  -0.003923021750169,   12.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.077339604,  -0.003930619649133,   60.0
 50.00,  0.10,  0.50,  0.90,  0.90,  0.10,  0.50,  0.90,.078166628,  -0.003925058149258,  101.0
